user_id,prod_id,rating,label,date,review
91521,743,5.0,-1,2012-11-28,"[u'deliciousness', u'take', u'visitors', u'town', u'place', u'loveeee']"
19392,66,4.0,-1,2014-11-18,"[u'adobada', u'best']"
74838,671,4.0,-1,2013-10-04,"[u'come', u'sunday', u'brunch', u'delicious', u'wait', u'30', u'minutes', u'table', u'understandable', u'since', u'good', u'15', u'prix', u'fix', u'amaze', u'deal', u'food', u'amaze', u'fresh', u'service', u'par', u'downside', u'extremely', u'small', u'table', u'close', u'flower', u'plant', u'outside', u'porch', u'lovely', u'definitely', u'back', u'another', u'amaze', u'brunch']"
5686,247,5.0,-1,2013-03-25,"[u'love', u'almost', u'everything', u'ippudo', u'ramen', u'rich', u'broth', u'perfectly', u'chewy', u'ramen', u'noodes', u'condiments', u'yes', u'crowd', u'almost', u'time', u'time', u'get', u'think', u'smart', u'arrive', u'1130am', u'saturday', u'wasnt', u'one', u'think', u'doh', u'seat', u'fairly', u'quick', u'especially', u'come', u'solo', u'diner', u'couple', u'usually', u'go', u'ippudo', u'solo', u'diner', u'expect', u'seat', u'5', u'minutes', u'despite', u'huge', u'crowd', u'wait', u'bar', u'area', u'bigger', u'party', u'longer', u'gon', u'na', u'take', u'youre', u'will', u'wait', u'best', u'ramen', u'nyc', u'hand', u'sure', u'favorite', u'modern', u'top', u'mustard', u'green', u'extra', u'order', u'chashu', u'pork', u'soft', u'boil', u'egg', u'spicy', u'sauce', u'side', u'im', u'extra', u'hungry', u'get', u'another', u'order', u'noodles', u'ippudo', u'din', u'experience', u'dont', u'get', u'wrong', u'servers', u'great', u'friendly', u'attentive', u'get', u'job', u'do', u'dont', u'expect', u'ooh', u'aah', u'food', u'one', u'would', u'jean', u'georges', u'babbo', u'simply', u'bowl', u'soup', u'noodles', u'front', u'thats', u'long', u'expectations', u'bowl', u'soup', u'noodles', u'leave', u'happy']"
89030,448,5.0,-1,2014-09-28,"[u'bogota', u'great', u'awesome', u'afternoon', u'pitstop', u'walk', u'slope', u'domino', u'empanada', u'outstanding', u'michelada', u'come', u'highly', u'recommend', u'bartender', u'erin', u'disappoint', u'excellent', u'service', u'bar', u'drink', u'food', u'cant', u'wait', u'go', u'back']"
40271,134,5.0,-1,2014-08-08,"[u'best', u'sushi', u'place', u'ever', u'eat', u'sushi', u'new', u'york', u'lot', u'make', u'sure', u'let', u'sushi', u'man', u'tell', u'eat', u'put', u'hand', u'regret', u'authentically', u'japan', u'2', u'seat', u'dont', u'late', u'theyll', u'give', u'seat', u'away', u'dont', u'allow', u'tip', u'awesome', u'sad', u'mr', u'ysuda', u'go', u'back', u'japan', u'tsunami', u'fun', u'talk', u'educational', u'sushi', u'good']"
76298,364,5.0,-1,2011-01-24,"[u'great', u'food', u'service', u'drink', u'try', u'salt', u'pepper', u'calamari', u'friend', u'sliders', u'good', u'place', u'dark', u'intimate', u'vibe', u'live', u'music', u'small', u'dance', u'floorwhich', u'perfect', u'youve', u'one', u'many', u'drink', u'easy', u'thing', u'definitely', u'would', u'go', u'recommend', u'thing', u'location', u'familiar', u'area', u'seem', u'ton', u'dark', u'bar', u'etc', u'wouldnt', u'walk', u'around', u'alone', u'night', u'youre', u'girl', u'guess', u'say', u'areas', u'nyc']"
50008,713,5.0,-1,2012-12-17,"[u'ive', u'edi', u'wolf', u'three', u'time', u'last', u'three', u'months', u'sandy', u'three', u'time', u'consistently', u'great', u'experience', u'even', u'little', u'different', u'hurricane', u'full', u'motion', u'lively', u'incredible', u'food', u'equally', u'incredible', u'wine', u'list', u'service', u'fantastic', u'approachable', u'friendly', u'season', u'sandy', u'day', u'reopen', u'lose', u'win', u'inventory', u'well', u'walkins', u'make', u'us', u'feel', u'home', u'food', u'good', u'even', u'extremely', u'limit', u'menu', u'get', u'mushroom', u'spaetzle', u'may', u'regret', u'rest', u'life']"
126968,658,5.0,-1,2012-04-15,"[u'great', u'pizza', u'live', u'brooklyn', u'whole', u'life', u'im', u'move', u'staten', u'island', u'tell', u'wife', u'week', u'l', u'b', u'night', u'love', u'pizza', u'ice', u'great']"
65867,290,3.0,-1,2012-04-02,"[u'maybe', u'restaurant', u'week', u'ideal', u'time', u'visit', u'find', u'overall', u'experience', u'disappoint', u'wait', u'staff', u'amateurish', u'knowledgeable', u'food', u'good', u'house', u'red', u'wine', u'excellent', u'cramp', u'quarter', u'high', u'noise', u'level', u'offset', u'positives']"
44244,162,3.0,-1,2014-02-26,"[u'think', u'food', u'decent', u'brunch', u'host', u'staff', u'lack', u'mean', u'host', u'seat', u'people', u'walk', u'without', u'reservation', u'anything', u'walk', u'front', u'wouldnt', u'big', u'deal', u'wait', u'time', u'brunch', u'wasnt', u'long', u'end', u'get', u'booth', u'sit', u'awkward', u'position', u'face', u'sun', u'really', u'like', u'crab', u'cake', u'benedictif', u'dont', u'like', u'cheese', u'make', u'sure', u'ask', u'cheese']"
61854,548,4.0,-1,2013-12-27,"[u'place', u'interest', u'like', u'cafeteria', u'style', u'restaurant', u'pick', u'large', u'selection', u'food', u'great', u'atmosphere', u'casual', u'great', u'food']"
20504,83,4.0,-1,2014-08-18,"[u'cavatelli', u'half', u'vodka', u'half', u'rubirosa', u'supreme', u'pie', u'way', u'go', u'cavatelli', u'always', u'cook', u'perfectly', u'pizza', u'thin', u'tasty', u'nice', u'crisp', u'staff', u'super', u'friendly', u'food', u'come', u'fast', u'come', u'casual', u'night']"
68795,312,4.0,-1,2014-03-09,"[u'separate', u'vegetarian', u'menu', u'good', u'choices', u'staff', u'good', u'take', u'reservations', u'tho']"
51956,211,4.0,-1,2012-08-02,"[u'fan', u'artichoke', u'pizza', u'usually', u'open', u'late', u'pizzas', u'usually', u'fresh', u'price', u'steep', u'slice', u'upwards', u'4', u'definitely', u'worth', u'give', u'portion', u'slice', u'deliciousness', u'food', u'cheaper', u'would', u'give', u'5', u'star', u'solid', u'4', u'none', u'less']"
50470,649,4.0,-1,2013-04-22,"[u'husband', u'take', u'son', u'nyc', u'celebrate', u'10th', u'birthday', u'many', u'different', u'review', u'sit', u'direct', u'restaurant', u'albeit', u'super', u'convenient', u'stay', u'near', u'central', u'park', u'absolutely', u'love', u'meals', u'atmosphere', u'lovely', u'dish', u'pasta', u'lobster', u'menu', u'delicious', u'service', u'attentive', u'ownergm', u'andor', u'chef', u'sure', u'greet', u'us', u'meal', u'share', u'couple', u'complimentary', u'glass', u'moscato', u'complete', u'wonderful', u'experience', u'would', u'definitely', u'go', u'back']"
8981,80,3.0,-1,2011-04-25,"[u'ootw', u'w', u'run', u'doppleganger', u'sit', u'close', u'even', u'dark', u'brown', u'black', u'color', u'hair', u'part', u'persons', u'right', u'side', u'leave', u'scruffycool', u'style', u'beard', u'blue', u'cottondenim', u'blend', u'button', u'shirt', u'jeans', u'desert', u'boot', u'think', u'older', u'one', u'differences', u'couldnt', u'figure', u'look', u'young', u'age', u'look', u'older', u'night', u'later', u'cross', u'paths', u'head', u'downstairs', u'bathroom', u'walk', u'come', u'make', u'eye', u'contact', u'say', u'nothing', u'sit', u'almost', u'back', u'back', u'two', u'table', u'near', u'door', u'cant', u'sure', u'id', u'imagine', u'pretty', u'similar', u'conversations', u'fellow', u'diners', u'im', u'sure', u'ill', u'go', u'back']"
152408,872,5.0,-1,2009-05-11,"[u'go', u'el', u'almacen', u'least', u'three', u'time', u'week', u'quality', u'betteri', u'discover', u'new', u'corderito', u'costilklitaslamb', u'chop', u'world', u'aji', u'panca', u'bbq', u'souce', u'mmmdeliciousthe', u'hamchi', u'ceviche', u'insane', u'meats', u'amaze', u'place', u'new', u'favorite', u'restaurant', u'think', u'go', u'perfect', u'restaurant', u'one', u'get', u'liquour', u'licence', u'hope', u'get', u'soon', u'guysanyway', u'im', u'suporting', u'new', u'gem']"
12197,379,3.0,-1,2011-07-25,"[u'love', u'decor', u'atmosphere', u'food', u'soso', u'good', u'date', u'place', u'cute', u'neighborhood', u'recommend', u'want', u'nice', u'little', u'cozy', u'date']"
118448,797,5.0,-1,2013-11-06,"[u'must', u'die', u'go', u'pizza', u'heaven', u'wow', u'far', u'best', u'pizza', u'ever', u'delboy', u'go', u'see', u'next', u'sunday']"
94844,466,4.0,-1,2013-05-12,"[u'another', u'jewel', u'find', u'neighborhood', u'food', u'simply', u'awesome', u'casual', u'subtle', u'atmosphere', u'always', u'plus', u'little', u'pack', u'thats', u'normal', u'area', u'really', u'wish', u'restaurants', u'better', u'floor', u'accompany', u'customers', u'bite', u'room', u'still', u'nice', u'place', u'go', u'friends', u'family', u'come', u'back']"
45818,259,2.0,-1,2009-10-04,"[u'caveat', u'review', u'feel', u'like', u'rustic', u'italian', u'seem', u'norm', u'neighborhood', u'days', u'love', u'charm', u'peasant', u'cuteness', u'epistrophy', u'im', u'start', u'feel', u'like', u'theres', u'many', u'rustic', u'vintage', u'inspire', u'italian', u'place', u'like', u'gemma', u'civetta', u'say', u'like', u'front', u'area', u'space', u'near', u'windows', u'nice', u'respite', u'shop', u'dont', u'like', u'back', u'area', u'much', u'think', u'space', u'quite', u'comfortable', u'heed', u'advice', u'several', u'friends', u'order', u'margherita', u'pizza', u'unfortunately', u'disappoint', u'crust', u'bland', u'cheese', u'look', u'taste', u'worse', u'one', u'could', u'get', u'ray', u'pizza', u'make', u'crust', u'soggy', u'bite', u'messy', u'eat', u'think', u'since', u'atmosphere', u'comfortable', u'could', u'drink', u'however', u'sample', u'every', u'red', u'wine', u'menu', u'wouldnt', u'say', u'would', u'go', u'back', u'even', u'atmosphere', u'overall', u'would', u'come', u'place', u'neighborhood', u'pack', u'maybe', u'get', u'alcohol', u'license', u'rather', u'beer', u'wine']"
145285,800,5.0,-1,2012-06-07,"[u'place', u'get', u'5', u'star', u'honestly', u'lunch', u'almost', u'everyday', u'love', u'dont', u'think', u'possible', u'ever', u'get', u'sick', u'south', u'amerian', u'burrito', u'hand', u'favorite', u'menu', u'item', u'follow', u'chili', u'mexicana', u'lemon', u'chicken', u'salad', u'food', u'always', u'fresh', u'quick', u'healthy', u'normally', u'go', u'get', u'im', u'snow', u'work', u'short', u'time', u'get', u'deliver', u'super', u'convenient', u'havent', u'already', u'notice', u'nature', u'work', u'favorite', u'place', u'nyc', u'lunch', u'havent', u'eat', u'get', u'ta', u'check']"
97791,77,2.0,-1,2010-08-01,"[u'excite', u'try', u'westville', u'couldnt', u'disappoint', u'food', u'service', u'order', u'turkey', u'chili', u'side', u'mac', u'cheese', u'husband', u'grill', u'pork', u'chop', u'side', u'kale', u'first', u'bring', u'dinner', u'20', u'min', u'chili', u'decent', u'think', u'turkey', u'actually', u'process', u'meat', u'consistency', u'spam', u'plus', u'incredibly', u'bland', u'ask', u'shred', u'cheese', u'bring', u'two', u'slice', u'cheese', u'would', u'normally', u'go', u'cheeseburger', u'mac', u'cheese', u'wasnt', u'die', u'hear', u'little', u'gianttipsy', u'parson', u'make', u'much', u'better', u'mac', u'cheese', u'plus', u'pork', u'chop', u'totally', u'overcook', u'salty', u'top', u'water', u'glass', u'dirty', u'silverware', u'maybe', u'wed', u'better', u'success', u'breakfast', u'wouldnt', u'bother', u'go', u'back', u'dinner']"
5084,100,5.0,-1,2011-02-08,"[u'yummy', u'breakfast', u'time', u'queue', u'friendly', u'helpful', u'staff', u'pop', u'take', u'food', u'go', u'favorite', u'togo', u'items', u'mix', u'berry', u'scone', u'best', u'city', u'yogurticing', u'muffins', u'delicious', u'something', u'ive', u'never', u'anywhere', u'else', u'biscuits', u'perfect', u'youre', u'din', u'brunch', u'items', u'delish', u'especially', u'fry', u'green', u'tomatoes', u'fresh', u'grapefruit', u'juice', u'perfection', u'usually', u'hourlong', u'wait', u'best', u'thing', u'stop', u'youre', u'starve', u'leave', u'name', u'come', u'back', u'great', u'neighborhood', u'place', u'happy', u'vibe']"
157582,247,5.0,-1,2014-02-21,"[u'think', u'ramen', u'ramen', u'man', u'wrong', u'broth', u'die', u'never', u'order', u'bring', u'everyone', u'know', u'dont', u'stop', u'come']"
11092,36,4.0,-1,2014-07-07,"[u'feel', u'china', u'wait', u'little']"
2420,61,5.0,-1,2010-03-01,"[u'despana', u'open', u'breakfast', u'last', u'week', u'bestworst', u'thing', u'happen', u'ever', u'longer', u'party', u'ibiza', u'get', u'worlds', u'best', u'hangover', u'cure', u'churros', u'chocolate', u'still', u'stare', u'wistfully', u'pata', u'negra', u'wonder', u'could', u'vegetarian']"
37735,120,5.0,-1,2012-06-26,"[u'wonderful', u'experience', u'go', u'last', u'saturday', u'dinner', u'absolutely', u'please', u'restaurant', u'beautiful', u'elegant', u'service', u'impeccable', u'food', u'wonderful', u'choose', u'prix', u'fixe', u'menu', u'include', u'appetizer', u'one', u'entree', u'dessert', u'everything', u'absolutely', u'wonderful', u'restaurant', u'noisy', u'nevertheless', u'nice', u'lively', u'athmosphere', u'would', u'definitely', u'recommend']"
80918,399,4.0,-1,2011-01-31,"[u'thank', u'resurrect', u'new', u'restaurant', u'love', u'place', u'burgers', u'great', u'beer', u'excellent', u'live', u'right', u'around', u'corner', u'disappoint', u'precursor', u'pomme', u'deterre', u'close', u'end', u'find', u'ox', u'cart', u'better', u'become', u'much', u'regular', u'patron', u'pomme', u'deterre', u'like', u'better', u'bar', u'happy', u'hour', u'tv', u'watch', u'sport', u'hearty', u'less', u'expensive', u'food', u'like', u'pomme', u'deterre', u'service', u'friendly', u'social', u'attractive', u'cozy', u'regular', u'farm', u'cortelyou', u'rdand', u'still', u'like', u'ive', u'find', u'ox', u'cart', u'rarely', u'go', u'anymore', u'prefer', u'location', u'happy', u'hour', u'drink', u'draft', u'beer', u'drinker', u'id', u'love', u'larger', u'selection', u'main', u'criticism', u'carry', u'3', u'choices', u'sometimes', u'make', u'choices', u'wouldnt', u'farm', u'better', u'beer', u'charge', u'much', u'like', u'burgers', u'better', u'many', u'expensive', u'place', u'ive', u'visit', u'burgher', u'maybe', u'4', u'15', u'time', u'ive', u'specials', u'good', u'also', u'portion', u'large', u'love', u'trout', u'would', u'like', u'seafood', u'regular', u'mussel', u'appetizer', u'also', u'bread', u'could', u'also', u'improve', u'serve', u'meals']"
120519,743,3.0,-1,2012-01-28,"[u'time', u'pretty', u'good', u'think', u'kind', u'overrate', u'sometimes', u'youll', u'wait', u'might', u'feel', u'bite', u'rush', u'might', u'get', u'splinter', u'unfinished', u'wood', u'arepas', u'solid', u'mindblowing', u'could', u'kinda', u'go', u'chorizo', u'arepa', u'though', u'shouldnt', u'review', u'im', u'hungry', u'late', u'eat', u'bad', u'idear']"
9265,601,5.0,-1,2014-01-14,"[u'pizza', u'absolutely', u'delicious', u'perfectly', u'balance', u'crispy', u'doughy', u'split', u'large', u'pie', u'mozzarella', u'tomato', u'sauce', u'basil', u'truffle', u'pate', u'prosciutto', u'luzzos', u'seriously', u'restaurant', u'miss', u'move', u'back', u'cali']"
104295,522,1.0,-1,2013-08-08,"[u'decide', u'dine', u'fianc', u'read', u'great', u'review', u'must', u'say', u'disappoint', u'seat', u'server', u'think', u'name', u'george', u'bite', u'uninterested', u'answer', u'question', u'certain', u'dish', u'order', u'octopus', u'one', u'favorites', u'unlike', u'place', u'way', u'overlook', u'nerai', u'chip', u'oily', u'bland', u'order', u'rib', u'eye', u'medium', u'rare', u'come', u'well', u'do', u'think', u'money', u'pay', u'would', u'cook', u'right', u'fianc', u'order', u'dorado', u'def', u'fresh', u'ive', u'past', u'anyway', u'im', u'gon', u'na', u'go', u'im', u'nyc', u'resident', u'20', u'yrs', u'din', u'best', u'greek', u'restaurants', u'let', u'say', u'far', u'even', u'close', u'seem', u'people', u'review', u'place', u'somewhat', u'connection', u'place', u'theyre', u'dream', u'sorry', u'nerai', u'disappoint', u'wouldnt', u'come', u'back']"
53527,215,1.0,-1,2013-02-02,"[u'enjoy', u'food', u'drink', u'service', u'always', u'nightmare', u'detract', u'overall', u'experience', u'go', u'saturday', u'afternoon', u'brunch', u'many', u'people', u'wait', u'approach', u'never', u'finally', u'ask', u'bartender', u'could', u'seat', u'saw', u'waitress', u'ignore', u'us', u'chat', u'friends', u'couldnt', u'get', u'eyecontact', u'leave', u'even', u'get', u'menus', u'felt', u'like', u'unless', u'friends', u'employee', u'didnt', u'want', u'bother', u'help', u'us']"
86322,484,4.0,-1,2014-10-10,"[u'love', u'love', u'love', u'place', u'worth', u'line', u'might', u'encounter', u'best', u'bbq', u'sauce', u'ive', u'taste', u'havent', u'luck', u'sit', u'outside', u'bc', u'crowd', u'inside', u'still', u'fun', u'food', u'taste']"
107396,542,4.0,-1,2014-05-15,"[u'woooohoooo', u'first', u'pizza', u'joint', u'america', u'absolutely', u'love', u'place', u'many', u'years', u'make', u'point', u'always', u'come', u'visit', u'pizza', u'good', u'best', u'love', u'place']"
98273,484,2.0,-1,2013-06-05,[u'rat']
77058,658,3.0,-1,2014-07-30,"[u'pizza', u'food', u'okay', u'icecream', u'great', u'place', u'use', u'better', u'change', u'owners', u'new', u'ones', u'arent', u'good', u'old', u'owners', u'think', u'square', u'pizza', u'rat', u'mushy', u'mess', u'ask', u'single', u'slice', u'round', u'pizza', u'refuse', u'put', u'pepperoni', u'say', u'add', u'pepperoni', u'whole', u'piebut', u'hard', u'grab', u'slice', u'pepperoni', u'add', u'slice', u'think', u'pretty', u'odd']"
95264,468,3.0,-1,2009-09-23,"[u'soupy', u'buns', u'must', u'wait', u'fun', u'energy', u'mix', u'crowd', u'communal', u'eat', u'wait', u'quick', u'responsive', u'service', u'wait', u'typical', u'chinese', u'menu', u'lot', u'options', u'average', u'grub', u'wait']"
32122,99,5.0,-1,2013-01-21,"[u'cafe', u'zona', u'sur', u'recent', u'welcome', u'addition', u'neighborhood', u'breakfast', u'plat', u'particularly', u'specials', u'delicious', u'madame', u'croque', u'steak', u'n', u'egg', u'french', u'toast', u'highlyrecommended', u'serve', u'la', u'colombe', u'coffee', u'definitely', u'watereddown', u'deli', u'stuff', u'nice', u'mellow', u'place', u'lot', u'light', u'friendly', u'atmosphere', u'without', u'hit', u'absurd', u'level', u'pretentiousness', u'slope', u'look', u'forward', u'dinner', u'menu', u'patio', u'space', u'back']"
149799,847,5.0,-1,2013-07-25,"[u'go', u'place', u'bite', u'first', u'sabich', u'sandwich', u'tell', u'remember', u'place', u'another', u'time', u'next', u'day']"
110954,555,5.0,-1,2013-09-06,"[u'love', u'place']"
43230,150,5.0,-1,2014-05-24,"[u'good', u'food', u'good', u'service', u'go', u'restaurant', u'eat', u'maintain', u'right', u'glasshole', u'wherever', u'go', u'important', u'go', u'somewhere', u'else', u'dont', u'get', u'new', u'york', u'often', u'wife', u'make', u'point', u'come', u'think', u'say', u'enough', u'particularly', u'ive', u'enjoy', u'everything', u'ive', u'eat', u'cant', u'even', u'recommend', u'one', u'dish', u'another']"
4184,490,5.0,-1,2013-10-01,"[u'excellent', u'one', u'best', u'place', u'bring', u'date', u'lunch', u'today', u'excellent']"
70808,380,2.0,-1,2012-02-19,"[u'go', u'start', u'say', u'coffee', u'serve', u'amaze', u'best', u'coffee', u'anywhere', u'astoria', u'say', u'wont', u'go', u'way', u'eat', u'excite', u'finally', u'try', u'kickshaw', u'see', u'various', u'tv', u'spot', u'reviewers', u'walk', u'1045', u'morning', u'greet', u'ask', u'person', u'behind', u'counter', u'could', u'sit', u'anywhere', u'respond', u'tell', u'wont', u'serve', u'food', u'another', u'15', u'mins', u'okay', u'sit', u'anywhere', u'ask', u'tell', u'sure', u'find', u'seat', u'bar', u'10', u'minutes', u'ignore', u'wave', u'counter', u'person', u'ask', u'could', u'start', u'cup', u'coffee', u'okay', u'want', u'response', u'first', u'time', u'expect', u'counter', u'person', u'would', u'little', u'interest', u'order', u'coffee', u'sit', u'another', u'10', u'minutes', u'time', u'stomach', u'happy', u'finally', u'wave', u'counter', u'person', u'ask', u'would', u'good', u'time', u'order', u'tell', u'chef', u'would', u'another', u'20', u'30', u'minutes', u'finally', u'chef', u'decide', u'come', u'order', u'sandwich', u'deliver', u'without', u'even', u'much', u'enjoy', u'food', u'eat', u'okay', u'grill', u'cheese', u'drink', u'coffee', u'wave', u'counter', u'person', u'third', u'time', u'ask', u'check', u'pay', u'leave', u'without', u'word', u'staff', u'speak', u'staff', u'sit', u'wait', u'late', u'chef', u'one', u'server', u'decide', u'counter', u'would', u'great', u'place', u'get', u'sleep', u'explain', u'counter', u'person', u'take', u'xanex', u'shortly', u'come', u'work', u'ill', u'stick', u'il', u'bambino', u'yummy', u'grill', u'sandwich']"
152411,872,5.0,-1,2009-02-27,"[u'best', u'dinner', u'ever', u'start', u'empanadas', u'main', u'eat', u'asado', u'para', u'dosbbq', u'2', u'great', u'combination', u'chorizo', u'steak', u'salad', u'shear', u'chocolate', u'foundant', u'ambience', u'service', u'complete', u'wonderful', u'experience', u'highly', u'recomend', u'place']"
